Date,AZO,BKNG,CMG,NVR,ORLY
2001-05-29,33.060001373291016,30.1200008392334,,166.1199951171875,12.125
2001-05-30,32.90999984741211,29.219999313354492,,170.5500030517578,12.475000381469727
2001-05-31,33.06999969482422,32.400001525878906,,172.50999450683594,12.604999542236328
2001-06-01,33.849998474121094,31.739999771118164,,170.0,12.5
2001-06-04,33.61000061035156,31.860000610351562,,166.0,12.994999885559082
2001-06-05,33.81999969482422,32.70000076293945,,164.0,13.199999809265137
2001-06-06,33.810001373291016,42.36000061035156,,151.14999389648438,13.050000190734863
2001-06-07,33.77000045776367,46.20000076293945,,151.5,13.050000190734863
2001-06-08,33.54999923706055,46.2599983215332,,158.0,13.0
2001-06-11,33.04999923706055,45.0,,153.6300048828125,12.90999984741211
2001-06-12,33.84000015258789,43.380001068115234,,150.0,13.024999618530273
2001-06-13,35.27000045776367,46.68000030517578,,150.0,13.335000038146973
2001-06-14,36.66999816894531,47.459999084472656,,145.5,13.255000114440918
2001-06-15,37.459999084472656,48.47999954223633,,141.0,13.494999885559082
2001-06-18,38.849998474121094,47.63999938964844,,140.89999389648438,14.029999732971191
2001-06-19,37.9900016784668,45.84000015258789,,143.0,14.114999771118164
2001-06-20,38.75,44.15999984741211,,148.0500030517578,14.414999961853027
2001-06-21,38.79999923706055,44.63999938964844,,153.85000610351562,14.095000267028809
2001-06-22,38.06999969482422,46.08000183105469,,152.39999389648438,12.925000190734863
2001-06-25,37.70000076293945,45.900001525878906,,153.0,13.135000228881836
2001-06-26,38.0099983215332,45.36000061035156,,152.55999755859375,13.375
2001-06-27,38.06999969482422,46.86000061035156,,153.0,13.850000381469727
2001-06-28,38.7599983215332,48.47999954223633,,157.5,13.960000038146973
2001-06-29,37.5,54.29999923706055,,148.0,14.350000381469727
2001-07-02,38.65999984741211,59.459999084472656,,151.25,14.234999656677246
2001-07-03,38.72999954223633,56.70000076293945,,152.64999389648438,14.5
2001-07-05,38.099998474121094,50.279998779296875,,157.5,14.369999885559082
2001-07-06,37.38999938964844,46.97999954223633,,157.25,13.944999694824219
2001-07-09,37.75,46.79999923706055,,152.0500030517578,14.069999694824219
2001-07-10,37.90999984741211,47.040000915527344,,151.9499969482422,14.074999809265137
2001-07-11,42.11000061035156,46.86000061035156,,155.0,14.399999618530273
2001-07-12,43.7599983215332,48.0,,158.8000030517578,16.239999771118164
2001-07-13,43.47999954223633,52.20000076293945,,163.75,16.049999237060547
2001-07-16,43.70000076293945,52.439998626708984,,162.91000366210938,15.824999809265137
2001-07-17,47.0099983215332,54.060001373291016,,166.3000030517578,16.149999618530273
2001-07-18,47.02000045776367,52.97999954223633,,169.5,16.2549991607666
2001-07-19,48.0099983215332,50.52000045776367,,175.0,16.475000381469727
2001-07-20,47.70000076293945,50.279998779296875,,176.5,16.68000030517578
2001-07-23,46.75,50.70000076293945,,173.5,16.979999542236328
2001-07-24,46.290000915527344,47.58000183105469,,167.75,16.825000762939453
2001-07-25,47.40999984741211,49.619998931884766,,167.5,17.059999465942383
2001-07-26,48.2599983215332,50.279998779296875,,166.0,17.725000381469727
2001-07-27,48.16999816894531,48.29999923706055,,166.10000610351562,17.354999542236328
2001-07-30,47.650001525878906,50.939998626708984,,170.0,17.350000381469727
2001-07-31,47.33000183105469,53.220001220703125,,176.25,17.450000762939453
2001-08-01,46.5,57.119998931884766,,174.4499969482422,17.149999618530273
2001-08-02,46.20000076293945,53.58000183105469,,177.0,17.149999618530273
2001-08-03,46.869998931884766,51.959999084472656,,175.0,16.790000915527344
2001-08-06,46.369998931884766,52.08000183105469,,167.5,16.454999923706055
2001-08-07,47.0,54.0,,158.50999450683594,16.5
2001-08-08,45.630001068115234,50.81999969482422,,156.0,16.100000381469727
2001-08-09,45.650001525878906,48.599998474121094,,157.0,16.399999618530273
2001-08-10,45.529998779296875,46.20000076293945,,157.9499969482422,16.375
2001-08-13,45.709999084472656,49.7400016784668,,153.9499969482422,16.3799991607666
2001-08-14,45.79999923706055,48.36000061035156,,151.0,16.25
2001-08-15,45.650001525878906,45.18000030517578,,154.3000030517578,16.454999923706055
2001-08-16,46.75,42.060001373291016,,159.25,16.065000534057617
2001-08-17,45.650001525878906,39.18000030517578,,154.0,15.734999656677246
2001-08-20,45.08000183105469,39.599998474121094,,152.89999389648438,15.550000190734863
2001-08-21,44.540000915527344,38.099998474121094,,153.75,15.204999923706055
2001-08-22,43.599998474121094,34.79999923706055,,155.5,14.875
2001-08-23,45.0,31.5,,158.75,15.180000305175781
2001-08-24,47.5,34.7400016784668,,164.0,15.489999771118164
2001-08-27,47.459999084472656,34.560001373291016,,158.5,15.550000190734863
2001-08-28,46.20000076293945,34.380001068115234,,157.5500030517578,15.529999732971191
2001-08-29,45.95000076293945,33.84000015258789,,162.5500030517578,15.300000190734863
2001-08-30,45.18000030517578,32.7599983215332,,163.0,15.5600004196167
2001-08-31,46.20000076293945,33.119998931884766,,161.0,15.600000381469727
2001-09-04,46.9900016784668,33.0,,164.5,15.880000114440918
2001-09-05,46.09000015258789,32.400001525878906,,166.75,15.729999542236328
2001-09-06,44.36000061035156,29.700000762939453,,167.0,15.614999771118164
2001-09-07,42.099998474121094,30.0,,161.41000366210938,14.1850004196167
2001-09-10,41.5099983215332,30.0,,155.85000610351562,12.800000190734863
2001-09-17,38.4900016784668,18.059999465942383,,142.0,12.0
2001-09-18,42.5,14.100000381469727,,134.0,11.824999809265137
2001-09-19,43.900001525878906,12.180000305175781,,139.0,13.244999885559082
2001-09-20,43.369998931884766,13.739999771118164,,132.75,12.03499984741211
2001-09-21,44.04999923706055,13.859999656677246,,131.0,12.494999885559082
2001-09-24,47.040000915527344,15.119999885559082,,138.75,13.795000076293945
2001-09-25,48.95000076293945,15.779999732971191,,135.5,14.050000190734863
2001-09-26,49.619998931884766,18.299999237060547,,134.24000549316406,13.649999618530273
2001-09-27,50.900001525878906,20.280000686645508,,140.9499969482422,14.055000305175781
2001-09-28,51.86000061035156,22.739999771118164,,140.50999450683594,14.324999809265137
2001-10-01,53.459999084472656,21.479999542236328,,141.75,13.845000267028809
2001-10-02,53.4900016784668,22.020000457763672,,146.3699951171875,14.5
2001-10-03,53.95000076293945,24.059999465942383,,151.0,15.475000381469727
2001-10-04,52.27000045776367,23.940000534057617,,148.0399932861328,15.175000190734863
2001-10-05,52.79999923706055,22.860000610351562,,146.4499969482422,14.625
2001-10-08,54.279998779296875,21.059999465942383,,143.24000549316406,14.395000457763672
2001-10-09,54.45000076293945,20.520000457763672,,147.25,14.359999656677246
2001-10-10,55.0,22.739999771118164,,152.99000549316406,15.100000381469727
2001-10-11,56.040000915527344,23.700000762939453,,161.0,15.5
2001-10-12,55.75,23.219999313354492,,158.0,14.774999618530273
2001-10-15,56.72999954223633,23.520000457763672,,160.3699951171875,15.029999732971191
2001-10-16,58.060001373291016,25.5,,163.91000366210938,14.850000381469727
2001-10-17,57.90999984741211,23.399999618530273,,153.0,14.920000076293945
2001-10-18,58.38999938964844,22.200000762939453,,154.4499969482422,14.739999771118164
2001-10-19,59.849998474121094,22.799999237060547,,158.5,15.324999809265137
2001-10-22,58.11000061035156,23.700000762939453,,159.0,15.819999694824219
2001-10-23,57.779998779296875,23.940000534057617,,160.60000610351562,15.859999656677246
2001-10-24,57.43000030517578,23.81999969482422,,161.9499969482422,15.109999656677246
2001-10-25,57.34000015258789,23.579999923706055,,158.5,14.654999732971191
2001-10-26,57.27000045776367,26.040000915527344,,162.9499969482422,14.800000190734863
2001-10-29,55.93000030517578,28.860000610351562,,158.1999969482422,14.420000076293945
2001-10-30,54.47999954223633,27.18000030517578,,153.25,13.925000190734863
2001-10-31,58.529998779296875,28.860000610351562,,158.3000030517578,14.130000114440918
2001-11-01,59.150001525878906,26.399999618530273,,166.75,14.199999809265137
2001-11-02,60.65999984741211,27.0,,163.0,14.414999961853027
2001-11-05,62.18000030517578,25.979999542236328,,161.75,14.725000381469727
2001-11-06,64.19999694824219,26.579999923706055,,164.0,14.545000076293945
2001-11-07,64.36000061035156,27.0,,175.0,14.545000076293945
