Date,AZO,BKNG,CMG,NVR,ORLY
2001-05-31,33.099998474121094,33.540000915527344,,174.9499969482422,12.850000381469727
2001-06-01,33.86000061035156,34.5,,172.14999389648438,12.725000381469727
2001-06-04,33.61000061035156,33.599998474121094,,169.5,13.069999694824219
2001-06-05,33.880001068115234,33.599998474121094,,166.5,13.324999809265137
2001-06-06,34.0,43.5,,162.5,13.199999809265137
2001-06-07,33.810001373291016,48.84000015258789,,155.0,13.125
2001-06-08,33.79999923706055,48.599998474121094,,160.64999389648438,13.125
2001-06-11,33.650001525878906,45.060001373291016,,157.0,13.015000343322754
2001-06-12,33.900001525878906,44.58000183105469,,155.0,13.024999618530273
2001-06-13,36.0,48.599998474121094,,153.5,13.875
2001-06-14,37.25,48.0,,149.5,13.3100004196167
2001-06-15,37.75,50.81999969482422,,146.0,13.875
2001-06-18,39.2400016784668,51.0,,144.0,14.25
2001-06-19,38.779998779296875,49.97999954223633,,145.9600067138672,14.404999732971191
2001-06-20,38.880001068115234,45.0,,151.0,14.46500015258789
2001-06-21,39.13999938964844,44.70000076293945,,157.0,14.725000381469727
2001-06-22,38.439998626708984,48.84000015258789,,161.75,14.130000114440918
2001-06-25,38.150001525878906,46.97999954223633,,155.25,13.274999618530273
2001-06-26,38.25,46.560001373291016,,155.0,13.404999732971191
2001-06-27,38.900001525878906,47.099998474121094,,158.8000030517578,13.899999618530273
2001-06-28,39.04999923706055,49.68000030517578,,157.5,14.050000190734863
2001-06-29,38.880001068115234,54.599998474121094,,161.0,14.654999732971191
2001-07-02,38.70000076293945,61.619998931884766,,153.0,14.324999809265137
2001-07-03,38.849998474121094,58.79999923706055,,154.25,14.550000190734863
2001-07-05,38.5,54.41999816894531,,159.0,14.680000305175781
2001-07-06,38.099998474121094,48.36000061035156,,162.5,14.449999809265137
2001-07-09,37.810001373291016,52.5,,156.91000366210938,14.140000343322754
2001-07-10,38.29999923706055,47.939998626708984,,154.0,14.34000015258789
2001-07-11,42.20000076293945,47.400001525878906,,155.5,14.505000114440918
2001-07-12,45.20000076293945,49.31999969482422,,159.5,16.5
2001-07-13,44.0,52.79999923706055,,164.0,16.21500015258789
2001-07-16,44.529998779296875,55.5,,165.4600067138672,16.125
2001-07-17,47.099998474121094,55.20000076293945,,167.5,16.225000381469727
2001-07-18,48.29999923706055,55.08000183105469,,172.0,16.485000610351562
2001-07-19,48.20000076293945,54.599998474121094,,178.5,16.69499969482422
2001-07-20,48.90999984741211,51.0,,183.0,16.815000534057617
2001-07-23,48.15999984741211,51.540000915527344,,175.25,17.170000076293945
2001-07-24,47.29999923706055,50.34000015258789,,176.0,17.100000381469727
2001-07-25,47.45000076293945,50.040000915527344,,169.25,17.100000381469727
2001-07-26,48.29999923706055,51.0,,168.0,17.7549991607666
2001-07-27,48.2599983215332,50.7599983215332,,167.5,17.575000762939453
2001-07-30,49.20000076293945,51.0,,171.0,17.424999237060547
2001-07-31,47.90999984741211,54.540000915527344,,176.60000610351562,17.770000457763672
2001-08-01,47.349998474121094,62.099998474121094,,180.9600067138672,17.450000762939453
2001-08-02,47.0,56.400001525878906,,177.0,17.31999969482422
2001-08-03,47.29999923706055,52.91999816894531,,177.0,17.25
2001-08-06,46.81999969482422,52.619998931884766,,174.5,16.764999389648438
2001-08-07,47.45000076293945,54.060001373291016,,166.50999450683594,16.56999969482422
2001-08-08,46.7400016784668,54.0,,160.25,16.575000762939453
2001-08-09,46.0,50.70000076293945,,158.25,16.514999389648438
